Loyalty,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
118365,140,38,365916.3,36584.23,10277.1,101.9,0.28091612150918577,0.2714285714285714
118376,29,1,69373.0,6936.0,3919.0,39.0,0.5650230680507498,0.034482758620689655
118379,140,45,481836.8,48176.48,0.0,0.0,0.0,0.32142857142857145
118418,212,35,433841.1,43376.81,11293.9,112.5,0.2603672330906768,0.1650943396226415
118511,24,1,33485.6,3347.16,0.0,0.0,0.0,0.041666666666666664
118514,28,0,46500.0,4649.0,0.0,0.0,0.0,0.0
118612,94,26,200931.7,20087.27,0.0,0.0,0.0,0.2765957446808511
118628,220,44,321115.4,32104.64,6137.0,60.8,0.191156169326303,0.2
118632,259,65,398132.7,39804.57,3702.0,37.0,0.09300439622887523,0.25096525096525096
118675,211,33,471770.4,47167.44,0.0,0.0,0.0,0.15639810426540285
118688,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118729,37,20,130378.5,13035.25,0.0,0.0,0.0,0.5405405405405406
118864,181,27,362514.9,36244.49,0.0,0.0,0.0,0.14917127071823205
119009,167,27,467223.4,46713.04,0.0,0.0,0.0,0.16167664670658682
119015,51,23,104672.0,10464.0,0.0,0.0,0.0,0.45098039215686275
119135,219,54,421357.8,42128.88,22048.6,218.7,0.523360696985061,0.2465753424657534
119198,172,31,516467.8,51638.38,6488.5,64.6,0.12565266377450263,0.18023255813953487
119200,143,39,271815.3,27176.13,8116.0,80.0,0.29864443539238295,0.2727272727272727
119408,12,9,25303.0,2530.0,0.0,0.0,0.0,0.75
119460,152,50,440743.1,44065.71,5841.0,58.0,0.13255204557012698,0.32894736842105265
119488,156,18,269104.3,26902.829999999998,0.0,0.0,0.0,0.11538461538461539
119519,168,66,400609.8,40053.68,11596.0,114.0,0.28951147559974516,0.39285714285714285
119633,155,28,282871.7,28280.37,12093.5,119.7,0.4276287757196953,0.18064516129032257
119634,207,54,478209.7,47813.270000000004,0.0,0.0,0.0,0.2608695652173913
119638,47,5,111065.0,11105.0,0.0,0.0,0.0,0.10638297872340426
119690,4,4,38949.0,3894.0,0.0,0.0,0.0,1.0
119731,214,72,426966.6,42691.06,29944.6,296.5,0.7014255443645578,0.3364485981308411
119837,181,44,466881.4,46683.14,19089.8,189.5,0.4089227931111746,0.2430939226519337
119845,209,39,385036.5,38496.15,2530.0,25.0,0.06572085780006572,0.18660287081339713
119917,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119997,241,59,479353.6,47926.66,15089.7,149.5,0.3148498142787334,0.24481327800829875
120046,83,12,290458.2,29040.82,11190.0,111.0,0.3853196982729827,0.14457831325301204
120126,107,8,294260.3,29421.03,8165.0,81.0,0.27752257483847437,0.07476635514018691
120140,201,67,389844.1,38975.21,11153.6,110.1,0.28617164602833445,0.3333333333333333
120164,226,51,466556.7,46648.87,8951.0,89.0,0.1918803177869046,0.22566371681415928
120192,177,58,419569.3,41950.13,16598.6,163.7,0.39567457836245085,0.327683615819209
120206,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120393,180,58,384858.1,38479.31,17075.6,169.0,0.4437605559974958,0.32222222222222224
120434,119,31,315943.2,31587.42,13303.8,131.6,0.421173999016064,0.2605042016806723
120554,148,52,476904.1,47682.31,24572.3,243.6,0.5153336740606737,0.35135135135135137
120583,227,66,432341.6,43225.86,15926.2,157.8,0.3684414838709976,0.2907488986784141
120594,247,71,544858.7,54475.67,16745.1,166.0,0.3073867655046739,0.2874493927125506
120613,134,36,291605.6,29153.059999999998,18288.0,179.2,0.6273097918366032,0.26865671641791045
120635,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120799,89,14,216795.6,21674.260000000002,7281.0,72.0,0.335928423853917,0.15730337078651685
120868,179,40,334577.1,33451.409999999996,7437.0,73.0,0.2223224671247042,0.22346368715083798
121068,208,56,434565.3,43453.03,26775.4,264.8,0.6161917822531594,0.2692307692307692
121095,198,71,484338.8,48426.58,4168.0,41.0,0.08606843597049389,0.35858585858585856
121139,172,31,286583.3,28651.329999999998,15833.4,156.5,0.5526235605816554,0.18023255813953487
121183,245,69,391904.0,39180.1,0.0,0.0,0.0,0.2816326530612245
121236,45,21,104815.4,10479.94,15830.8,155.8,1.5105811674494318,0.4666666666666667
121351,159,45,276023.7,27597.27,0.0,0.0,0.0,0.2830188679245283
121410,287,56,455996.3,45589.53,21695.0,216.6,0.47587680767930707,0.1951219512195122
121469,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121605,229,40,437973.5,43789.25,6165.5,60.8,0.14079939711230496,0.17467248908296942
121710,206,35,421155.3,42107.93,13495.0,132.5,0.32048595122106455,0.16990291262135923
121737,114,10,126045.3,12600.130000000001,8018.3,78.4,0.6363664501874187,0.08771929824561403
121751,29,9,28295.0,2828.0,3049.0,30.0,1.0781471004243282,0.3103448275862069
121856,73,14,214681.1,21462.71,0.0,0.0,0.0,0.1917808219178082
121919,100,23,178295.4,17824.04,11791.3,116.0,0.6615391347865017,0.23
121930,9,0,6841.0,684.0,0.0,0.0,0.0,0.0
121935,140,20,256481.8,25641.88,3224.0,32.0,0.12573181061607028,0.14285714285714285
121999,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122009,93,19,246934.0,24690.0,8672.2,85.1,0.3512434183880114,0.20430107526881722
122020,250,103,427054.4,42695.04,48555.3,477.9,1.137258566803076,0.412
122049,194,35,394690.7,39460.37,11097.9,110.2,0.2812416609372897,0.18041237113402062
122094,140,41,372904.4,37281.54,19733.4,195.7,0.529307533969895,0.29285714285714287
122166,201,36,337128.9,33706.49,6924.0,68.0,0.20542038046678845,0.1791044776119403
122173,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122206,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122283,145,29,220004.2,21994.82,24038.8,235.6,1.0929300626238359,0.2
122357,148,55,362185.3,36211.53,0.0,0.0,0.0,0.3716216216216216
122456,188,65,352177.0,35209.5,12517.2,123.5,0.35550632641758617,0.34574468085106386
122517,22,0,18762.5,1875.75,0.0,0.0,0.0,0.0
122519,196,37,471613.9,47153.09,26086.5,256.7,0.5532299155792335,0.18877551020408162
122545,104,26,334129.2,33405.92,10350.0,102.7,0.30982532437364396,0.25
122561,43,10,76944.0,7691.0,0.0,0.0,0.0,0.23255813953488372
122577,153,65,251483.6,25140.46,9156.1,91.2,0.3641977911303135,0.42483660130718953
122685,169,36,413800.9,41373.79,8259.0,81.7,0.1996191308555489,0.21301775147928995
122797,54,21,77622.0,7759.0,0.0,0.0,0.0,0.3888888888888889
122858,32,7,81345.0,8133.0,2660.0,26.0,0.327062584532153,0.21875
122890,213,22,430421.6,43036.36,6923.6,68.4,0.16087791811389254,0.10328638497652583
122946,130,28,291551.9,29151.489999999998,0.0,0.0,0.0,0.2153846153846154
122958,307,98,514618.9,51448.99,21977.8,218.4,0.42717651017055924,0.31921824104234525
123060,256,60,529542.5,52946.25,6330.8,62.7,0.11957031895554454,0.234375
123083,235,43,535527.9,53544.79,11327.8,110.2,0.21155746432099182,0.1829787234042553
123094,79,22,144194.0,14416.0,2538.0,25.0,0.17605438401775805,0.27848101265822783
123115,139,71,464485.9,46443.19,27537.1,272.5,0.5929200815017228,0.5107913669064749
123151,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123164,169,24,341398.0,34132.7,7090.8,70.3,0.20774213584041112,0.14201183431952663
123344,177,35,334494.9,33442.59,28664.2,282.5,0.8571166288256982,0.1977401129943503
123393,132,39,235601.1,23552.91,0.0,0.0,0.0,0.29545454545454547
123420,198,34,437368.0,43728.4,14105.9,140.1,0.3225798337007528,0.1717171717171717
123525,230,49,424345.2,42425.82,7077.5,70.3,0.16682058237177266,0.21304347826086956
123538,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123586,159,70,315280.3,31520.63,15355.8,152.0,0.4871666587882285,0.44025157232704404
123667,111,25,388250.8,38820.88,11468.4,113.1,0.29541834188199756,0.22522522522522523
123668,271,46,488801.2,48873.72,19900.0,195.5,0.40717178884684857,0.16974169741697417
123697,178,20,363270.0,36321.0,0.0,0.0,0.0,0.11235955056179775
123702,142,11,295689.9,29561.489999999998,11337.1,112.5,0.38350908563810554,0.07746478873239436
123727,71,17,124786.0,12477.0,4323.0,43.0,0.3464775186342871,0.23943661971830985
123773,176,59,517536.2,51747.62,2782.0,27.0,0.05376092658947407,0.3352272727272727
123780,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123784,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123830,16,12,46772.3,4676.530000000001,13790.2,136.8,2.948810335868689,0.75
123908,105,26,373318.0,37325.3,7053.6,68.8,0.1889763779527559,0.24761904761904763
123928,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123944,89,8,179476.4,17943.04,4520.1,43.7,0.25191383399914397,0.0898876404494382
124038,202,28,383548.4,38346.44,5405.5,53.2,0.140964845758824,0.13861386138613863
124056,149,19,375360.3,37528.23,8128.2,79.8,0.21658895183705704,0.12751677852348994
124085,108,23,233853.6,23380.56,7358.7,72.2,0.31473583181925496,0.21296296296296297
124088,190,37,324314.5,32425.05,0.0,0.0,0.0,0.19473684210526315
124119,123,26,386913.4,38683.84,4693.0,46.0,0.12131680825895258,0.21138211382113822
124195,70,16,66579.0,6654.0,0.0,0.0,0.0,0.22857142857142856
124207,20,0,50960.0,5095.0,0.0,0.0,0.0,0.0
124351,105,16,236200.4,23615.44,8430.3,83.6,0.3569825503992303,0.1523809523809524
124355,163,24,371521.2,37146.52,10094.0,100.0,0.27173474123551816,0.147239263803681
124377,6,1,44033.0,4402.0,0.0,0.0,0.0,0.16666666666666666
124536,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124678,246,52,423218.2,42311.52,4252.2,41.8,0.10049745317587268,0.21138211382113822
124761,213,24,448385.8,44830.28,0.0,0.0,0.0,0.11267605633802817
124931,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124987,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125059,16,3,24916.0,2490.0,0.0,0.0,0.0,0.1875
125068,73,22,129276.0,12926.0,3424.0,34.0,0.26489246479962864,0.3013698630136986
125300,193,48,442457.4,44238.24,13718.0,136.8,0.3100937107805374,0.24870466321243523
125393,180,46,303513.7,30343.27,23290.2,231.8,0.76755735291549,0.25555555555555554
125493,24,0,23418.0,2341.0,0.0,0.0,0.0,0.0
125606,2,2,14212.0,1421.0,0.0,0.0,0.0,1.0
125919,158,53,332979.2,33288.92,4271.0,42.0,0.12830094818335952,0.33544303797468356
125969,221,51,492120.8,49203.78,8884.4,87.4,0.18056336322128097,0.23076923076923078
125996,150,38,297496.4,29745.34,10147.3,100.3,0.3411391498634744,0.25333333333333335
126097,240,82,436868.3,43679.93,23715.0,235.0,0.5429266942506547,0.3416666666666667
126148,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126181,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126216,197,53,540106.7,54003.67,8095.9,79.8,0.14991388548222742,0.26903553299492383
126219,160,27,277574.4,27750.14,11645.1,115.9,0.41964112613485915,0.16875
126239,136,59,483016.3,48295.63,15952.4,157.7,0.3303073176600036,0.4338235294117647
126262,249,63,486255.6,48616.16,0.0,0.0,0.0,0.25301204819277107
126308,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126424,139,26,275197.6,27513.06,0.0,0.0,0.0,0.18705035971223022
126466,187,58,387553.0,38750.8,27824.4,275.0,0.7180342083260216,0.31016042780748665
126526,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126581,269,104,450617.9,45053.39,19710.8,193.4,0.437498709864008,0.38661710037174724
126665,182,47,472926.3,47284.13,31481.1,311.6,0.6657857509485741,0.25824175824175827
127039,240,64,571015.2,57091.22,12365.8,121.5,0.21659722808515913,0.26666666666666666
127052,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127127,215,81,438832.9,43874.09,0.0,0.0,0.0,0.3767441860465116
127128,120,36,395314.2,39523.42,16206.5,159.0,0.4100480170997348,0.3
127137,219,66,535377.2,53526.82,36940.0,364.6,0.6901213260940964,0.3013698630136986
127185,191,11,401826.7,40177.17,0.0,0.0,0.0,0.05759162303664921
127241,37,9,52923.0,5291.0,0.0,0.0,0.0,0.24324324324324326
127279,192,40,354781.2,35467.82,5399.8,53.2,0.1522450491741528,0.20833333333333334
127289,140,31,318003.9,31793.989999999998,26796.9,263.2,0.842829100719979,0.22142857142857142
127311,151,35,353503.1,35343.01,8895.8,87.4,0.2516989922476891,0.23178807947019867
127350,231,36,555958.4,55586.14,0.0,0.0,0.0,0.15584415584415584
127400,137,30,404554.7,40448.67,8162.4,79.8,0.2017964991185124,0.21897810218978103
127410,203,58,467844.9,46775.29,0.0,0.0,0.0,0.2857142857142857
127496,12,0,11079.0,1107.0,0.0,0.0,0.0,0.0
127590,154,44,327781.9,32769.19,4300.0,43.0,0.13122082053294573,0.2857142857142857
127645,217,43,431485.3,43138.43,15773.4,154.9,0.3656461303760939,0.19815668202764977
127663,220,60,335108.0,33504.4,11933.4,118.1,0.35617411444466995,0.2727272727272727
127725,119,29,284262.1,28418.81,4696.8,45.6,0.16527081886961487,0.24369747899159663
127785,200,42,411562.4,41146.94,0.0,0.0,0.0,0.21
127827,121,30,327468.3,32740.23,14223.3,142.1,0.4344288357167924,0.24793388429752067
127882,133,29,302061.8,30200.68,15220.9,150.1,0.5039919630948707,0.21804511278195488
127946,163,49,324543.4,32446.94,8634.0,85.0,0.2660959708373116,0.3006134969325153
127966,141,55,403202.2,40313.62,0.0,0.0,0.0,0.3900709219858156
128007,230,47,426241.1,42615.21,24173.3,239.0,0.5672458260794678,0.20434782608695654
128032,47,25,207346.1,20729.21,10622.0,105.0,0.5124170192689447,0.5319148936170213
128039,216,54,475685.0,47562.0,10026.3,98.8,0.2108048442033556,0.25
128041,153,45,320886.6,32079.86,8641.0,85.0,0.2693590308685886,0.29411764705882354
128156,289,81,493148.4,49305.64,16150.7,159.4,0.327562931948556,0.28027681660899656
128210,178,34,346453.8,34639.479999999996,0.0,0.0,0.0,0.19101123595505617
128245,18,8,30044.7,3003.17,0.0,0.0,0.0,0.4444444444444444
128280,135,33,289975.5,28993.45,5081.0,50.0,0.17524647808384308,0.24444444444444444
128325,132,17,298373.1,29832.11,8260.0,82.0,0.276882862124067,0.12878787878787878
128405,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128459,212,63,405360.0,40530.4,15564.3,153.9,0.3840154550658271,0.2971698113207547
128467,230,97,577851.9,57776.69,52556.5,518.8,0.9096488566582821,0.4217391304347826
128475,124,44,389651.2,38957.42,12044.6,118.2,0.309173451424658,0.3548387096774194
128534,171,52,386109.3,38605.03,13392.9,133.0,0.34692111364762573,0.30409356725146197
128572,26,12,71046.0,7103.0,3335.0,33.0,0.4695199211600732,0.46153846153846156
128587,91,24,212502.5,21245.15,12223.6,121.7,0.5753595526508403,0.26373626373626374
128611,219,86,386896.2,38680.82,11853.7,116.4,0.30644903598217416,0.3926940639269406
128615,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128633,115,19,416099.5,41603.25,23028.8,227.4,0.5535336782583091,0.16521739130434782
128749,18,8,8855.0,884.0,3700.0,37.0,4.1855203619909505,0.4444444444444444
128753,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128754,85,32,116920.3,11689.33,0.0,0.0,0.0,0.3764705882352941
128789,191,27,339422.0,33935.1,8111.1,79.8,0.23901800790332137,0.14136125654450263
128950,192,73,385252.5,38515.55,8386.0,83.0,0.21773024142197112,0.3802083333333333
128975,194,55,380152.9,38007.49,6387.8,62.7,0.16806687313474267,0.28350515463917525
129030,226,50,383726.1,38364.51,20157.3,199.4,0.5254152861590047,0.22123893805309736
129071,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129171,40,5,97543.0,9751.0,4968.0,49.0,0.5094862065429187,0.125
129328,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129343,170,55,431435.4,43135.04,5557.5,55.1,0.12883956987173303,0.3235294117647059
129372,265,79,544536.2,54444.12,41014.8,405.6,0.7533375505013213,0.2981132075471698
129409,202,7,369077.0,36901.1,10828.1,106.4,0.2934356970388417,0.034653465346534656
129429,227,35,269832.4,26975.74,11732.5,115.9,0.43492782774448446,0.15418502202643172
129434,179,39,408718.9,40862.09,2880.0,28.0,0.07048097637688136,0.21787709497206703
129510,134,9,251947.5,25187.35,0.0,0.0,0.0,0.06716417910447761
129515,125,40,248860.8,24880.68,0.0,0.0,0.0,0.32
129533,79,28,134949.4,13493.34,13184.1,131.1,0.9770820271333858,0.35443037974683544
129555,214,57,600469.6,60036.56,23108.3,228.3,0.3849037986187083,0.26635514018691586
129743,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129817,134,15,258668.4,25859.94,0.0,0.0,0.0,0.11194029850746269
129827,156,41,367531.9,36746.19,5502.0,54.0,0.1497298087230268,0.26282051282051283
129914,157,65,393654.7,39357.07,19940.7,198.0,0.5066611920043845,0.4140127388535032
129976,182,64,584953.9,58485.29,40307.8,399.7,0.6891955224980504,0.3516483516483517
130032,117,23,442409.3,44235.53,0.0,0.0,0.0,0.19658119658119658
130077,129,31,314441.9,31436.39,3276.0,32.0,0.1042104389212629,0.24031007751937986
130086,190,40,309330.4,30926.94,9292.9,91.2,0.30047912919933234,0.21052631578947367
130179,15,3,25533.0,2553.0,0.0,0.0,0.0,0.2
130208,230,51,421973.1,42190.51,0.0,0.0,0.0,0.2217391304347826
130217,10,5,80085.0,8008.5,0.0,0.0,0.0,0.5
130326,115,33,252372.3,25231.53,5445.0,54.0,0.2158014198901137,0.28695652173913044
130368,206,75,702793.2,70269.12,5054.0,49.4,0.07192348502443179,0.3640776699029126
130419,191,23,481666.2,48161.020000000004,14293.8,141.4,0.2967918868827944,0.12041884816753927
130439,71,19,137527.7,13750.97,0.0,0.0,0.0,0.2676056338028169
130446,128,41,391777.4,39172.74,7642.0,75.6,0.19508464304513803,0.3203125
130497,72,21,192182.0,19214.0,0.0,0.0,0.0,0.2916666666666667
130548,235,53,430914.1,43082.21,15901.1,157.7,0.36908737968641814,0.225531914893617
130593,181,56,402153.7,40207.57,15637.1,154.7,0.38890935214438477,0.30939226519337015
130823,143,18,361621.6,36154.46,4535.0,45.0,0.12543404050288678,0.1258741258741259
130953,226,59,424767.2,42469.32,17680.3,174.6,0.4163075839217581,0.2610619469026549
131001,192,58,402041.8,40197.28,19939.5,197.9,0.4960410256614378,0.3020833333333333
131036,113,43,304833.1,30477.71,0.0,0.0,0.0,0.3805309734513274
131047,298,88,542642.3,54255.83,8046.0,79.0,0.14829742720736186,0.2953020134228188
131098,164,61,370330.2,37027.12,16450.2,161.5,0.4442743589023397,0.3719512195121951
131228,133,32,208561.1,20848.91,11468.7,114.2,0.5500863114666427,0.24060150375939848
131253,172,29,365655.5,36560.25,6492.3,64.6,0.17757810737071,0.1686046511627907
131257,176,36,278197.8,27813.18,7028.1,68.4,0.2526895522194873,0.20454545454545456
131321,201,34,294074.1,29398.31,10170.0,101.0,0.34593825291317765,0.1691542288557214
131342,193,36,540350.5,54026.75,13743.2,135.9,0.2543776925319402,0.18652849740932642
131463,245,56,438645.1,43855.41,0.0,0.0,0.0,0.22857142857142856
131558,178,72,318972.6,31890.36,24138.9,238.9,0.7569340703585661,0.4044943820224719
131560,167,38,313197.2,31312.62,22664.9,224.8,0.7238263677712055,0.2275449101796407
131637,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131673,200,63,406106.8,40603.58,19165.8,189.7,0.4720224177276979,0.315
131680,141,31,283217.1,28311.91,3822.0,38.0,0.13499619064909432,0.2198581560283688
131717,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131721,212,49,509069.0,50899.9,8285.0,82.0,0.1627704573093464,0.23113207547169812
131761,183,75,322443.3,32236.829999999998,30808.8,305.5,0.9557019098962274,0.4098360655737705
131772,160,36,337800.8,33775.08,4153.0,41.0,0.12296047855401082,0.225
131815,203,61,390550.4,39047.24,37836.3,376.3,0.9689878209061641,0.30049261083743845
131893,201,50,277863.2,27779.32,6830.5,66.5,0.24588434850097124,0.24875621890547264
131956,34,5,44586.0,4456.0,0.0,0.0,0.0,0.14705882352941177
131990,156,25,255571.6,25549.16,5068.0,50.0,0.19836268589652262,0.16025641025641027
131997,154,32,362888.4,36282.14,0.0,0.0,0.0,0.2077922077922078
132045,141,21,185976.6,18592.16,0.0,0.0,0.0,0.14893617021276595
132209,207,51,421407.7,42132.87,0.0,0.0,0.0,0.2463768115942029
132296,131,55,323678.2,32361.420000000002,24375.1,241.3,0.7532147847653161,0.4198473282442748
132319,171,32,372765.1,37268.61,12712.9,125.4,0.34111548565937927,0.1871345029239766
132320,121,5,261436.7,26137.57,0.0,0.0,0.0,0.04132231404958678
132337,147,25,350324.4,35024.74,0.0,0.0,0.0,0.17006802721088435
132552,70,16,136140.1,13609.61,7991.0,79.0,0.5871586327602334,0.22857142857142856
132563,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132592,205,91,425941.4,42584.84,5766.5,57.0,0.13541203865037418,0.44390243902439025
132705,228,71,497608.5,49751.55,18526.7,182.2,0.3723843779741536,0.31140350877192985
132756,115,27,267843.4,26779.739999999998,5912.0,59.0,0.22076390584822708,0.23478260869565218
132774,186,57,477297.0,47721.1,12579.4,125.0,0.26360247353895866,0.3064516129032258
132884,171,53,376439.7,37632.07,20749.0,204.0,0.551364833239309,0.30994152046783624
132914,150,36,327550.8,32748.78,10554.0,105.0,0.32227154721488865,0.24
132928,24,5,58620.7,5860.77,0.0,0.0,0.0,0.20833333333333334
132935,240,64,468551.2,46845.52,10942.1,108.3,0.23357836565801812,0.26666666666666666
133035,136,46,318788.1,31870.91,0.0,0.0,0.0,0.3382352941176471
133065,148,62,292015.0,29197.9,20155.2,199.5,0.6902962199336253,0.4189189189189189
133066,172,20,456752.5,45666.25,0.0,0.0,0.0,0.11627906976744186
133128,163,29,295934.7,29586.07,11811.7,117.3,0.39923180064131536,0.17791411042944785
133324,258,60,352735.9,35264.49,12924.3,127.0,0.3664961551974805,0.23255813953488372
133429,240,71,425778.6,42568.36,13409.5,133.5,0.3150109611927732,0.29583333333333334
133463,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133518,187,74,439094.7,43898.47,9620.5,95.2,0.21915342379814148,0.39572192513368987
133608,165,41,330912.9,33084.59,8443.6,83.6,0.2552124720300297,0.24848484848484848
133698,171,44,352308.5,35222.25,5802.0,58.0,0.16472542214083427,0.2573099415204678
